Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 14:01:38.919,57.899051,30.2,90636.0,3.15,15.43,-8.4325447082,1.0408764442417622,5.164048258994442,17611.416117949128,0.77,2.9301935596059825,-1.6013602200296273,-1.8298153800472015
2026-04-26 14:01:38.929,57.908427,30.2,90635.0,3.15,15.54,-8.4707784652,1.0408649601025213,5.163991283308633,17611.221808666745,0.77,2.951115380317962,-1.6086386494155667,-1.834542133741552
2026-04-26 14:01:39.043,58.02227,30.2,90638.0,2.95,15.44,-8.453045845,1.0408994125202442,4.529213568728713,16493.59491197333,0.7599999999999998,3.3430677026453397,-1.8302528855828941,-1.8265605419770439
2026-04-26 14:01:39.156,58.136106,30.2,90640.0,2.95,15.67,-8.735417366,1.040922380798726,4.529313509450457,16493.958856343506,0.7599999999999998,3.392792421618985,-1.8913502130851103,-1.7938467440595098
2026-04-26 14:01:39.382,58.361853,30.2,90638.0,2.86,15.7,-8.3999986648,1.0408994125202442,4.257070417325294,15990.400490930077,0.8500000000000001,3.6166750818450266,-1.935036041943545,-1.8690479161372353
2026-04-26 14:01:39.507,58.486775,30.2,90636.0,2.86,15.14,-8.3534603118,1.0408764442417622,4.256976481659958,15990.04764994746,0.8500000000000001,3.4877496185298353,-1.9243578610227587,-1.812422569197272
2026-04-26 14:01:39.638,58.617626,30.2,90644.0,2.95,15.11,-8.4172821044,1.0409683173556898,4.529513390893945,16494.686745083854,0.8500000000000001,3.271399567951282,-1.8223886856160305,-1.7951162634909774
2026-04-26 14:01:39.765,58.745161,30.2,90638.0,2.86,15.51,-8.3927402496,1.0408994125202442,4.257070417325294,15990.400490930077,0.8500000000000001,3.5729064025105965,-1.933363982746887,-1.8480257387614507
2026-04-26 14:01:39.895,58.874646,30.2,90639.0,2.86,15.46,-8.3654317855,1.040910896659485,4.257117385157962,15990.576911421378,0.7600000000000002,3.5613490369933607,-1.9270519038372624,-1.8480815331967897
2026-04-26 14:01:40.767,59.747129,30.2,90641.0,2.78,15.55,-8.6153306961,1.040933864937967,4.022376640893291,15543.63101807101,0.7600000000000002,3.791127015548057,-2.100438131824126,-1.804922010369166
2026-04-26 14:01:40.777,59.756447,30.2,90641.0,2.78,15.49,-8.5559234619,1.040933864937967,4.022376640893291,15543.63101807101,0.6900000000000004,3.776498872722791,-2.0859545067119325,-1.8104416278357123
2026-04-26 14:01:40.786,59.765344,30.2,90642.0,2.78,15.78,-8.4284296035,1.0409453490772078,4.022421017904146,15543.8025037234,0.6100000000000003,3.8471591191274856,-2.0548485303567223,-1.8722348933717357
2026-04-26 14:01:40.794,59.774046,30.2,90642.0,2.98,15.3,-8.4248380661,1.0409453490772078,4.622005538972618,16662.061676653142,0.6100000000000003,3.246247624215339,-1.78752356578275,-1.8160586446835565
2026-04-26 14:01:40.804,59.783244,30.2,90635.0,3.07,15.08,-8.3738861083,1.0408649601025213,4.905024081235125,17163.95268336727,0.54,3.0149552693482704,-1.674197085354202,-1.8008365297747548
2026-04-26 14:01:40.812,59.792195,30.2,90640.0,3.17,15.55,-8.5387153625,1.040922380798726,5.230062456204159,17724.016804952174,0.4400000000000004,2.9157091101102393,-1.6010553164681351,-1.8211170345707846
2026-04-26 14:01:40.822,59.801303,30.2,90641.0,3.26,15.64,-8.577471733,1.040933864937967,5.531314371507368,18227.423424068882,0.48,2.7728672734651076,-1.520728302909702,-1.8233811182179038
2026-04-26 14:01:40.936,59.915575,30.2,90630.0,3.34,15.65,-8.6175003051,1.0408075394063165,5.805416293300552,18672.45583362894,0.56,2.643635955566339,-1.4556890513524765,-1.8160718823227697
2026-04-26 14:01:41.050,60.029528,30.2,90633.0,3.34,15.34,-8.5129766464,1.0408419918240395,5.805608461996127,18673.073922203374,0.56,2.591184231329935,-1.4379850617882446,-1.8019549021653944
2026-04-26 14:01:41.277,60.256221,30.2,90635.0,3.43,15.89,-8.545972824,1.0408649601025213,6.122836084555077,19176.663747214905,0.6500000000000004,2.545024337546404,-1.3687670752102055,-1.8593553159185665
2026-04-26 14:01:41.399,60.379087,30.2,90639.0,3.34,16.14,-8.8010349273,1.040910896659485,5.805992799387275,18674.31009935224,0.6500000000000004,2.726137225259799,-1.4865445437499505,-1.8338752355061338
2026-04-26 14:01:41.523,60.502334,30.2,90642.0,3.34,15.36,-8.8505659103,1.0409453490772078,5.8061849680828495,18674.928187926675,0.6500000000000004,2.594304949429414,-1.4948611293191756,-1.7354822455052883
2026-04-26 14:01:41.655,60.634978,30.2,90643.0,3.34,15.42,-8.5255460739,1.0409568332164487,5.806249024314708,18675.134217451487,0.6500000000000004,2.6044102202083526,-1.4399493727446402,-1.8086817977802732
2026-04-26 14:01:41.783,60.763015,30.2,90636.0,3.34,15.44,-8.5259952545,1.0408764442417622,5.805800630691701,18673.692010777806,0.6500000000000004,2.6079895888874245,-1.4401364545751028,-1.8109322770090455
2026-04-26 14:01:42.656,61.635401,30.2,90635.0,3.34,15.84,-8.6130113601,1.0408649601025213,5.805736574459843,18673.485981252998,0.6500000000000004,2.675583606106902,-1.4548505046904086,-1.8390780341216328
